STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS,DRUNK_DR
43,Puerto Rico,430180,1,1,0,1,1,1,1,127,SAN JUAN (127),930,SAN JUAN,19,19,10,October,2020,2,Monday,18,6:00pm-6:59pm,37,37,0,This section IS NOT on the NHS,4,County Road,CR-35 ST,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.39511667,18.39511667,-66.06749444,-66.06749444,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430181,1,1,0,0,0,1,1,127,SAN JUAN (127),930,SAN JUAN,22,22,10,October,2020,5,Thursday,20,8:00pm-8:59pm,30,30,1,This section IS ON the NHS,4,County Road,CR-17  SALIDA 7 A,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,None,18.39084167,18.39084167,-66.07174722,-66.07174722,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430182,2,2,0,0,0,2,2,61,GUAYNABO (61),450,GUAYNABO,28,28,10,October,2020,4,Wednesday,11,11:00am-11:59am,0,0,1,This section IS ON the NHS,4,County Road,CR-2,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,70,70,18.40444167,18.40444167,-66.11437778,-66.11437778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430183,3,3,0,0,0,3,3,127,SAN JUAN (127),930,SAN JUAN,29,29,10,October,2020,5,Thursday,14,2:00pm-2:59pm,20,20,0,This section IS NOT on the NHS,4,County Road,CR-21,INT CASIA ST,2,Urban,4,Minor Arterial,2,County Highway Agency,0,None,18.39318611,18.39318611,-66.07986389,-66.07986389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430184,2,2,0,0,0,2,2,11,AÑASCO (11),70,ANASCO,2,2,11,November,2020,2,Monday,17,5:00pm-5:59pm,45,45,0,This section IS NOT on the NHS,2,U.S. Highway,US-115,,2,Urban,4,Minor Arterial,2,County Highway Agency,47,47,18.29585,18.29585,-67.20051667,-67.20051667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430185,2,2,0,0,0,2,2,139,TRUJILLO ALTO (139),990,TRUJILLO ALTO,3,3,11,November,2020,3,Tuesday,15,3:00pm-3:59pm,0,0,0,This section IS NOT on the NHS,4,County Road,CR-852,,2,Urban,5,Major Collector,2,County Highway Agency,17,17,18.33316389,18.33316389,-65.97684722,-65.97684722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430186,1,1,0,0,0,1,1,93,MARICAO (93),630,"MARICAO, MARICAO",4,4,11,November,2020,4,Wednesday,6,6:00am-6:59am,45,45,0,This section IS NOT on the NHS,4,County Road,CR-366,,1,Rural,6,Minor Collector,2,County Highway Agency,92,92,18.15350833,18.15350833,-66.92095278,-66.92095278,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430187,2,2,0,0,0,2,2,139,TRUJILLO ALTO (139),990,TRUJILLO ALTO,6,6,11,November,2020,6,Friday,12,12:00pm-12:59pm,45,45,0,This section IS NOT on the NHS,4,County Road,CR-181,,1,Rural,4,Minor Arterial,2,County Highway Agency,577,577,18.34317778,18.34317778,-65.99773611,-65.99773611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430188,1,1,0,0,0,3,3,151,YABUCOA (151),1050,YABUCOA,6,6,11,November,2020,6,Friday,22,10:00pm-10:59pm,30,30,0,This section IS NOT on the NHS,2,U.S. Highway,US-182,,2,Urban,4,Minor Arterial,2,County Highway Agency,40,40,18.08223056,18.08223056,-65.957225,-65.957225,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,1
43,Puerto Rico,430189,1,1,0,0,0,1,1,101,MOROVIS (101),680,MOROVIS,7,7,11,November,2020,7,Saturday,23,11:00pm-11:59pm,50,50,1,This section IS ON the NHS,2,U.S. Highway,US-137,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,141,141,18.32565556,18.32565556,-66.41857778,-66.41857778,0,No Special Jurisdiction,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430190,1,1,0,0,0,2,2,51,DORADO (51),360,DORADO,9,9,11,November,2020,2,Monday,14,2:00pm-2:59pm,0,0,1,This section IS ON the NHS,4,County Road,CR-2,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,258,258,18.40682778,18.40682778,-66.28193333,-66.28193333,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430191,1,1,0,0,0,1,1,127,SAN JUAN (127),930,SAN JUAN,10,10,11,November,2020,3,Tuesday,0,0:00am-0:59am,30,30,0,This section IS NOT on the NHS,2,U.S. Highway,US-844,,2,Urban,5,Major Collector,2,County Highway Agency,21,21,18.36018333,18.36018333,-66.04155,-66.04155,0,No Special Jurisdiction,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430192,1,1,0,0,0,1,1,69,HUMACAO (69),500,HUMACAO,12,12,11,November,2020,5,Thursday,21,9:00pm-9:59pm,18,18,0,This section IS NOT on the NHS,2,U.S. Highway,US-3,,2,Urban,4,Minor Arterial,2,County Highway Agency,777,777,18.14466111,18.14466111,-65.80181111,-65.80181111,0,No Special Jurisdiction,7,Other Non-Collision,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430193,1,1,0,0,0,2,2,81,LARES (81),570,LARES,12,12,11,November,2020,5,Thursday,19,7:00pm-7:59pm,23,23,1,This section IS ON the NHS,3,State Highway,SR-111,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,409,409,18.30219722,18.30219722,-66.90823333,-66.90823333,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430194,1,1,0,1,1,1,1,25,CAGUAS (25),170,CAGUAS,13,13,11,November,2020,6,Friday,5,5:00am-5:59am,6,6,0,This section IS NOT on the NHS,4,County Road,CR-DEGETAU AVE,INT COAMO ST,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.22748889,18.22748889,-66.05227222,-66.05227222,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,2,Intersection,3,T-Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430195,1,1,0,0,0,1,1,29,CANÓVANAS (29),190,"CANOVANAS, CANOVANAS",14,14,11,November,2020,7,Saturday,22,10:00pm-10:59pm,19,19,0,This section IS NOT on the NHS,2,U.S. Highway,US-962,,2,Urban,6,Minor Collector,2,County Highway Agency,11,11,18.36221389,18.36221389,-65.89121944,-65.89121944,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430196,1,1,0,1,1,1,1,23,CABO ROJO (23),160,CABO ROJO,15,15,11,November,2020,1,Sunday,8,8:00am-8:59am,30,30,0,This section IS NOT on the NHS,2,U.S. Highway,US-102,,2,Urban,4,Minor Arterial,2,County Highway Agency,245,245,18.08755833,18.08755833,-67.10861944,-67.10861944,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430197,1,1,0,0,0,2,2,97,MAYAGÜEZ (97),650,MAYAGUEZ,15,15,11,November,2020,1,Sunday,20,8:00pm-8:59pm,45,45,1,This section IS ON the NHS,2,U.S. Highway,US-2,,2,Urban,1,Interstate,1,State Highway Agency,1469,1469,18.26750556,18.26750556,-67.16073889,-67.16073889,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430198,2,2,0,0,0,3,3,45,COMERÍO (45),310,COMERIO,21,21,11,November,2020,7,Saturday,17,5:00pm-5:59pm,12,12,0,This section IS NOT on the NHS,2,U.S. Highway,US-156,,2,Urban,4,Minor Arterial,2,County Highway Agency,329,329,18.22503889,18.22503889,-66.22196944,-66.22196944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430199,1,1,0,0,0,1,1,5,AGUADILLA (5),30,AGUADILLA,22,22,11,November,2020,1,Sunday,20,8:00pm-8:59pm,5,5,1,This section IS ON the NHS,1,Interstate,I-2,,2,Urban,1,Interstate,1,State Highway Agency,1153,1153,18.44251944,18.44251944,-67.126475,-67.126475,0,No Special Jurisdiction,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430200,3,3,0,0,0,3,3,53,FAJARDO (53),380,"FAJARDO, FAJARDO",22,22,11,November,2020,1,Sunday,14,2:00pm-2:59pm,29,29,1,This section IS ON the NHS,4,County Road,CR-3,,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,39,39,18.3231,18.3231,-65.66253333,-65.66253333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430201,1,1,0,1,1,1,1,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",25,25,11,November,2020,4,Wednesday,5,5:00am-5:59am,5,5,1,This section IS ON the NHS,4,County Road,CR-5,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,57,57,18.41924722,18.41924722,-66.14274722,-66.14274722,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430202,3,3,0,0,0,4,4,17,BARCELONETA (17),120,BARCELONETA,25,25,11,November,2020,4,Wednesday,21,9:00pm-9:59pm,15,15,0,This section IS NOT on the NHS,4,County Road,CR-140,,2,Urban,4,Minor Arterial,2,County Highway Agency,607,607,18.41340833,18.41340833,-66.57235,-66.57235,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430203,1,1,0,1,1,1,1,13,ARECIBO (13),90,ARECIBO,27,27,11,November,2020,6,Friday,4,4:00am-4:59am,55,55,1,This section IS ON the NHS,2,U.S. Highway,US-22,,2,Urban,1,Interstate,1,State Highway Agency,710,710,18.43730556,18.43730556,-66.68503333,-66.68503333,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430204,2,2,0,0,0,2,2,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",27,27,11,November,2020,6,Friday,19,7:00pm-7:59pm,5,5,0,This section IS NOT on the NHS,2,U.S. Highway,US-174,,2,Urban,4,Minor Arterial,2,County Highway Agency,106,106,18.31563611,18.31563611,-66.14431667,-66.14431667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,2
43,Puerto Rico,430205,2,2,0,0,0,3,3,33,CATAÑO (33),220,"CATANO, CATANO",27,27,11,November,2020,6,Friday,12,12:00pm-12:59pm,10,10,1,This section IS ON the NHS,4,County Road,CR-5,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,27,27,18.43563056,18.43563056,-66.13131667,-66.13131667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430206,1,1,0,1,1,1,1,33,CATAÑO (33),220,"CATANO, CATANO",30,30,11,November,2020,2,Monday,3,3:00am-3:59am,30,30,1,This section IS ON the NHS,2,U.S. Highway,US-165,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,318,318,18.453975,18.453975,-66.14665556,-66.14665556,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430207,1,1,0,1,1,1,1,135,TOA ALTA (135),970,TOA ALTA,2,2,12,December,2020,4,Wednesday,6,6:00am-6:59am,15,15,0,This section IS NOT on the NHS,4,County Road,CR-TOA ALTA HEIGHTS,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.36199722,18.36199722,-66.213825,-66.213825,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430208,2,2,0,0,0,2,2,69,HUMACAO (69),500,HUMACAO,3,3,12,December,2020,5,Thursday,17,5:00pm-5:59pm,38,38,0,This section IS NOT on the NHS,2,U.S. Highway,US-909,,2,Urban,6,Minor Collector,2,County Highway Agency,10,10,18.13666111,18.13666111,-65.83557778,-65.83557778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430209,1,1,0,1,1,1,1,101,MOROVIS (101),680,MOROVIS,6,6,12,December,2020,1,Sunday,16,4:00pm-4:59pm,35,35,0,This section IS NOT on the NHS,4,County Road,CR-155,,2,Urban,4,Minor Arterial,2,County Highway Agency,471,471,18.33294444,18.33294444,-66.40813333,-66.40813333,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430210,1,1,0,1,1,1,1,61,GUAYNABO (61),450,GUAYNABO,6,6,12,December,2020,1,Sunday,19,7:00pm-7:59pm,0,0,1,This section IS ON the NHS,4,County Road,CR-165,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,353,353,18.36640833,18.36640833,-66.12731389,-66.12731389,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430211,1,1,0,0,0,1,1,127,SAN JUAN (127),930,SAN JUAN,9,9,12,December,2020,4,Wednesday,3,3:00am-3:59am,1,1,0,This section IS NOT on the NHS,4,County Road,CR-BARBOSA AVE,INT QUISQUEYA ST,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.427,18.427,-66.04873889,-66.04873889,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,3,On Median,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430212,1,1,0,0,0,1,1,141,UTUADO (141),1000,UTUADO,13,13,12,December,2020,1,Sunday,17,5:00pm-5:59pm,10,10,0,This section IS NOT on the NHS,4,County Road,CR-605,,1,Rural,6,Minor Collector,2,County Highway Agency,27,27,18.17866667,18.17866667,-66.663075,-66.663075,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,1,Daylight,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430213,1,1,0,0,0,1,1,127,SAN JUAN (127),930,SAN JUAN,14,14,12,December,2020,2,Monday,23,11:00pm-11:59pm,30,30,1,This section IS ON the NHS,3,State Highway,SR-3,INT BARBOSA ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,14,14,18.39496944,18.39496944,-66.04280278,-66.04280278,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,3,Intersection-Related,3,T-Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430214,1,1,0,1,1,1,1,127,SAN JUAN (127),930,SAN JUAN,16,16,12,December,2020,4,Wednesday,21,9:00pm-9:59pm,30,30,1,This section IS ON the NHS,4,County Road,CR-17,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,None,18.35583056,18.35583056,-66.07264167,-66.07264167,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430215,1,1,0,1,1,1,1,127,SAN JUAN (127),930,SAN JUAN,18,18,12,December,2020,6,Friday,18,6:00pm-6:59pm,18,18,0,This section IS NOT on the NHS,4,County Road,CR-ROOSEVELT AVE,,2,Urban,5,Major Collector,2,County Highway Agency,19,19,18.42436667,18.42436667,-66.05409722,-66.05409722,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
